分類,資料集名稱,資料集識別碼,提供機關,更新頻率,檔案,來源網址,狀態,位元組,SHA256,下載時間_UTC
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按區域別分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按區域別分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/111.ods,200,19351,e2213ef1bc708d3cac1caea2a1d1824dc48fad8811025545a5768a383763b0ae,2026-08-18T06:30:42+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/117.ods,200,12122,cba27039d8a41a4a578ff1c9e24c1b50ebf4291a071cea9296397c6eb5f2cefc,2026-08-18T06:30:43+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按職業別分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按職業別分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/119.ods,200,14357,71aa0540971f5d5bd7e40ebc150049d88820e2754ce4ea02e8ec859ca86f82e6,2026-08-18T06:30:44+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/123.ods,200,12008,7c626c14f2749cb85dff8689f64adc0116a7a823f1693085020cc866da594e35,2026-08-18T06:30:45+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/125.ods,200,15098,18f2d08b63d4db9fb3ca830cbd7414e8771459426f5c6e3c006ab67bed7d4ba2,2026-08-18T06:30:45+00:00
08_家庭收支調查,家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國96年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/129.ods,200,11532,739a67e491a73f4c4e5769ea03b1c7dbceb9ce30c484db4ae4c2c556ee4da963,2026-08-18T06:30:46+00:00
08_家庭收支調查,家庭收支調查_前言_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_前言_民國96年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210976/preface.odt,200,10254,50b24926506f4051ceec818d089a78b5a75ae0c356a1efbf802770cf5bc3f4a8,2026-08-18T06:30:47+00:00
08_家庭收支調查,家庭收支調查_綜合分析_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_綜合分析_民國96年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/96/a11/Analysis.odt,200,66394,8d004f773ff22bca673c8821b8534249f325b035a8720c07184be607d3fdd35d,2026-08-18T06:30:48+00:00
08_家庭收支調查,家庭收支調查_附錄_名詞解釋_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_名詞解釋_民國96年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/96/a11/Definec.odt,200,47245,b73950c89791ac66a0dccf90e415075449238787bfe5a5c6e7c1ce4a7d13ccab,2026-08-18T06:30:49+00:00
08_家庭收支調查,家庭收支調查_附錄_調查方法_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查方法_民國96年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/96/a11/Methodc.odt,200,53690,1fb12de2a186be57ea3982959132bc63d6e9879c2ef890e08aafead327a0148d,2026-08-18T06:30:50+00:00
08_家庭收支調查,家庭收支調查_附錄_未刊印之結果表_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_未刊印之結果表_民國96年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/96/a11/Appendce.odt,200,18039,c289de45b2696cb48712975fe9a8611864c959d4eed7f12b85d4300fb07c58da,2026-08-18T06:30:51+00:00
08_家庭收支調查,家庭收支調查_附錄_調查表格式_民國96年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查表格式_民國96年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/96/a11/Questc.odt,200,44546,a63de446608e6cb3505459e399951f4b7f48a01d02b2ab8774134d3a517cd103,2026-08-18T06:30:52+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按戶內人數分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按戶內人數分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/45.ods,200,17379,3e0960219870d68e3efda333519dbd7d8529d64f18fd542dce5519790e99f027,2026-08-18T06:30:53+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按區域別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按區域別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/49.ods,200,30963,132b415f4a193df9cd755229210b06a05e54478bda2e85deacb4d488e1c59436,2026-08-18T06:30:54+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按農家非農家分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按農家非農家分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/61.ods,200,15181,245e5c013d509c94b2d11561a578c13e146b2dfb7745651276d5f767fb0844c1,2026-08-18T06:30:55+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/65.ods,200,21073,593fb5d00ed0be6d3c49d171034094d93a3701182fe0731ce381b82160dc509f,2026-08-18T06:30:56+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/73.ods,200,16592,8dab175665024032106df0992b761198ed49cff2d1a86c381bf47fe7316a9f13,2026-08-18T06:30:57+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/77.ods,200,15791,020e2101913963d91ea0f06532137aec5eb10f4437b0cde8107277d2191b62ba,2026-08-18T06:30:58+00:00
08_家庭收支調查,家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/81.ods,200,15908,af1a52cf19e27617cd3265c0f90f3177dcfe2e537537c7776c0c2a579f5f3df4,2026-08-18T06:30:59+00:00
08_家庭收支調查,家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/87.ods,200,8206,bd4cb8fdffe5db13a158244b3c1b73c8c29b4afc1c07b3b8bf0dc3dd63004bc7,2026-08-18T06:31:00+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按區域別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按區域別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/89.ods,200,35532,6af8e860bbde6f12cca7f24778eefc17c8b0e15bc4b7e6a60e2ef4073b9dd839,2026-08-18T06:31:01+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/101.ods,200,17453,e776b257429ee4c9c33b68b00195feed254e0681ca510a557e9e724e2fdbfc09,2026-08-18T06:31:02+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/105.ods,200,17033,3ff8b71887fa35a03b9323c3132efae63d1ab54a0b0d23ca760d987df5c87b76,2026-08-18T06:31:03+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按區域別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按區域別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/111.ods,200,17360,84757d62eea780c6aa6ce9709bcdae57f57a61873d05a1186e7e8532c9c75107,2026-08-18T06:31:04+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/117.ods,200,10204,d576b6157f9594de9009045c3c1ec8bb6f03b033be607634c95e63cc65c724ab,2026-08-18T06:31:04+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按職業別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按職業別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/119.ods,200,12735,53c67579c0458e392a03e7fe637669d75ac1d5a5e47d757a6ed4bd519f622fe6,2026-08-18T06:31:06+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/123.ods,200,9907,3a9f303580419742d57ae652ff3d6d501a0f73a1dc0ca0d07957d2d9ec91a9ef,2026-08-18T06:31:10+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/125.ods,200,13147,29d62ff9caaba1ba6d94af54f50fc7efb644c13598d982dbda4a3e9737e4497a,2026-08-18T06:31:10+00:00
08_家庭收支調查,家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國95年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210975/129.ods,200,9576,092e446d87318a98f82dc7c6f05c0d83fbeebf2b569c7ca1acf30f33a16f2904,2026-08-18T06:31:11+00:00
08_家庭收支調查,家庭收支調查_前言_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_前言_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Preface.odt,200,22166,a641386ee1186b19cd64737a903ef4b0fe9ac2c7858faac525ee13bd7eaf77f8,2026-08-18T06:31:12+00:00
08_家庭收支調查,家庭收支調查_綜合分析_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_綜合分析_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Analysis.odt,200,102892,f8f411631b8d88849cff2dedbcb159f736610a3e06f9041215391b1ea561c9f0,2026-08-18T06:31:13+00:00
08_家庭收支調查,家庭收支調查_附錄_名詞解釋_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_名詞解釋_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Definec.odt,200,26596,d4725f082cfa77853c15d6a7cd53b78c31ceebca63eade86e409dedbb77f3602,2026-08-18T06:31:14+00:00
08_家庭收支調查,家庭收支調查_附錄_調查方法_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查方法_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Methodc.odt,200,53676,0b7618430e1fc4c69b36bb9c315485141d662e050ddb32f600c9c510ad893ea8,2026-08-18T06:31:16+00:00
08_家庭收支調查,家庭收支調查_附錄_未刊印之結果表_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_未刊印之結果表_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Appendce.odt,200,17957,db1c7e09930264a552945c2cd06b3ff8277a1e801acbafff208eb84b02bb942b,2026-08-18T06:31:17+00:00
08_家庭收支調查,家庭收支調查_附錄_調查表格式_民國95年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查表格式_民國95年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/95/a11/Questc.odt,200,43750,bc2c18fe585e2b6d14c52eac1c8094084654d4046333f26819524b9adb2f396e,2026-08-18T06:31:18+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按戶內人數分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按戶內人數分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/45.ods,200,17330,f9242e3f0fc596995bb1294b2ef3280f4a9f4d323cdb19379c17826d3dfa2973,2026-08-18T06:31:19+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按區域別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按區域別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/49.ods,200,30521,28ce22d3ab979a817f7f2c92d1d1d8aff1d7436cbadc2b25373d71f5f61b7b87,2026-08-18T06:31:20+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按農家非農家分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按農家非農家分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/61.ods,200,15099,03c9d98e90b18136db9e0dea52d122901313e8aa27d9efc6785f3cb319184008,2026-08-18T06:31:20+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/65.ods,200,21118,ec732216c6f5249ace3af1a0c7805563a8c87cd8e9b5ad1306b3bae27832e98c,2026-08-18T06:31:21+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/73.ods,200,16521,b216233f04e4c85bcc6c8468491b67b0a22477ba912ce9a4006309e26061f397,2026-08-18T06:31:22+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/77.ods,200,15747,a12c2bd83940004374a650259f87c006cb0aae82143be031fd8a238cdc2d65c6,2026-08-18T06:31:23+00:00
08_家庭收支調查,家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/81.ods,200,16029,fe856489cae63aaeb1b135ee876c1a35e4eeadd1d09084cf2ae2d2646a8161f3,2026-08-18T06:31:24+00:00
08_家庭收支調查,家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/87.ods,200,8216,d6a7c39783b5c628e254f0790c06b3ae8a59dd61d56c7528f237afb2aa6982d8,2026-08-18T06:31:27+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按區域別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按區域別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/89.ods,200,35824,0a13fe903854475785a500594a790daa6d88d628c087a6623bf652d6edd0bf28,2026-08-18T06:31:28+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/101.ods,200,17522,e2569ab1638738c7b1b8ddfdd0833728d8398c0a09c5bbfb28da9249710fd11a,2026-08-18T06:31:28+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/105.ods,200,17076,cb9735d3822758592fd22e9161a15e5889ad8ff294976a336f63558330044e46,2026-08-18T06:31:29+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按區域別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按區域別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/111.ods,200,17361,bd8db1cc4ace2345d1ba2da5b8326c4da46d91cc38c9d87a49a21e18ab1b8846,2026-08-18T06:31:30+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/117.ods,200,10137,ced77a7e3e685cf7c37cd2c8171873b9f4d6e93e60b442b3832f535286eb75fc,2026-08-18T06:31:31+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按職業別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按職業別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/119.ods,200,12723,bf9a5a4b51e6e0082c22aecf4096b3858daa53b421ae91a514550b71ff4cea1a,2026-08-18T06:31:32+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/123.ods,200,9843,c7ec28a29f34ceff27aaaafd81eb6acd2340ed0c2f6100d388f5a93a7d88432f,2026-08-18T06:31:33+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/125.ods,200,13184,345ae48569636a8ac6e73f00583d1a92882863726204985e8020a5edb20e228b,2026-08-18T06:31:34+00:00
08_家庭收支調查,家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國94年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210974/129.ods,200,9604,0c8b4c1e49a0349a2fafad11b887faf6b2b876f68b851ef5c9598bc568dc5823,2026-08-18T06:31:34+00:00
08_家庭收支調查,家庭收支調查_前言_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_前言_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Preface.odt,200,21948,01c502dc7c18adfd7923b61072e53e078fba8b10f0a0f816e773f62ff931ae18,2026-08-18T06:31:35+00:00
08_家庭收支調查,家庭收支調查_綜合分析_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_綜合分析_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Analysis.odt,200,44494,f55c2ea83ee4312dbd270c6bfd64cb948309f3ea4ccb8c23295fa2b0bf686a1a,2026-08-18T06:31:36+00:00
08_家庭收支調查,家庭收支調查_附錄_名詞解釋_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_名詞解釋_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Definec.odt,200,26331,689b92b1a97294c613a5bf5f839b62d88a82141d4151c1df561ee73346313cf2,2026-08-18T06:31:37+00:00
08_家庭收支調查,家庭收支調查_附錄_調查方法_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查方法_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Methodc.odt,200,53734,fe4e3a1a9cd88c3364249d54ecf47a03d43e0e55ee4fb96043aca06d1ddf8a0f,2026-08-18T06:31:39+00:00
08_家庭收支調查,家庭收支調查_附錄_未刊印之結果表_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_未刊印之結果表_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Appendce.odt,200,17963,73b3546478db7a3c12c300b5679176c1b5c1a0d9c83a0ea185e6f3adc547f394,2026-08-18T06:31:40+00:00
08_家庭收支調查,家庭收支調查_附錄_調查表格式_民國94年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查表格式_民國94年.odt,https://ws.dgbas.gov.tw/win/fies/doc/result/94/a11/Questc.odt,200,43744,40a7fb2b44665d920ec234a6687437e01013a447b35e4a4790a6a375d4439644,2026-08-18T06:31:41+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按戶內人數分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按戶內人數分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/45.ods,200,17350,0447feffb75af45dbbcb87be178a55ccd27ffb8ab9eebfd8a13641c12ce3a655,2026-08-18T06:31:42+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按區域別分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按區域別分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/49.ods,200,30586,fc2b7ffd8b93032a373fee54f0a76c306d6fe007e71d423aa58017d34b989f2c,2026-08-18T06:31:43+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按農家非農家分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按農家非農家分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/61.ods,200,15019,83f5e9ed7bf63fd5d5932290a43afd44c7752c02dda0a71d9bf3191fc60db647,2026-08-18T06:31:44+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/65.ods,200,21015,fb822c8b29b03653c6f4d803e707b0ee78ac6044fbcd61bf496a0342975ca524,2026-08-18T06:31:45+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/73.ods,200,16538,70a029c994ebc67c56e8a27f8091006c57a9a893b2a60aac29c1ac26ac4dfc3d,2026-08-18T06:31:46+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/77.ods,200,15822,218e500a935506cf6768534d08d3d9a40991db3d4edeba4146116f51daefb7da,2026-08-18T06:31:46+00:00
08_家庭收支調查,家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/81.ods,200,16019,60247b1607f2abad7f971f3f8c3e1ca7b12e35186c692d78bbba2d4c85afffe0,2026-08-18T06:31:48+00:00
08_家庭收支調查,家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/87.ods,200,8229,0d6a55b6994ecd6432b001c058779c9b443221cb9049e25a2feef9134ed8edca,2026-08-18T06:31:48+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按區域別分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按區域別分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/89.ods,200,35743,0f14606038fa5c331ff36b29749f3c926cf9b4be7a41e671395b3a36645ab080,2026-08-18T06:31:49+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國93年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國93年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/210973/101.ods,200,17579,10f313556b1848629124f946d1d450e50fc1ee8464865ba4699097d467866f96,2026-08-18T06:31:50+00:00
